date,total_count,peak_count
2022-09-13,15448.0,1314.0
2022-09-14,16626.0,1336.0
2022-09-15,17494.0,1380.0
2022-09-16,17901.0,1313.0
2022-09-17,18101.0,1437.0
2022-09-18,15911.0,1354.0
2022-09-19,14588.0,1242.0
2022-09-20,15408.0,1317.0
2022-09-21,15977.0,1286.0
2022-09-22,14908.0,1187.0
2022-09-23,17562.0,1402.0
2022-09-24,17902.0,1422.0
2022-09-25,15391.0,1396.0
2022-09-26,14715.0,1254.0
2022-09-27,14773.0,1254.0
2022-09-28,15374.0,1307.0
2022-09-29,15792.0,1309.0
2022-09-30,16719.0,1287.0
2022-10-01,16734.0,1351.0
2022-10-02,14469.0,1418.0
2022-10-03,14208.0,1227.0
2022-10-04,14267.0,1221.0
2022-10-05,13940.0,1197.0
2022-10-06,16048.0,1334.0
2022-10-07,17360.0,1324.0
2022-10-08,18090.0,1430.0
2022-10-09,16764.0,1424.0
2022-10-10,15172.0,1327.0
2022-10-11,14387.0,1255.0
2022-10-12,14976.0,1301.0
2022-10-13,14769.0,1245.0
2022-10-14,14629.0,1162.0
2022-10-15,17340.0,1451.0
2022-10-16,14053.0,1264.0
2022-10-17,12509.0,1098.0
2022-10-18,12415.0,1154.0
2022-10-19,13550.0,1155.0
2022-10-20,14184.0,1206.0
2022-10-21,15739.0,1333.0
2022-10-22,16611.0,1377.0
2022-10-23,12980.0,1198.0
2022-10-24,11060.0,935.0
2022-10-25,11154.0,939.0
2022-10-26,11215.0,946.0
2022-10-27,13167.0,1097.0
2022-10-28,13912.0,1150.0
2022-10-29,13619.0,1233.0
2022-10-30,11180.0,1111.0
2022-10-31,9930.0,895.0
2022-11-01,9621.0,846.0
2022-11-02,10273.0,922.0
2022-11-03,10764.0,960.0
2022-11-04,12223.0,1124.0
2022-11-05,13600.0,1246.0
2022-11-06,10622.0,1139.0
2022-11-07,10418.0,950.0
2022-11-08,9578.0,838.0
2022-11-09,9633.0,828.0
2022-11-10,10830.0,912.0
2022-11-11,12307.0,1068.0
2022-11-12,11614.0,1088.0
2022-11-13,8138.0,855.0
2022-11-14,9089.0,786.0
2022-11-15,8904.0,778.0
2022-11-16,8135.0,707.0
2022-11-17,9546.0,819.0
2022-11-18,10553.0,900.0
2022-11-19,9530.0,875.0
2022-11-20,7409.0,784.0
2022-11-21,9040.0,811.0
2022-11-22,9605.0,865.0
2022-11-23,9865.0,871.0
2022-11-24,5956.0,582.0
2022-11-25,9375.0,836.0
2022-11-26,10298.0,977.0
2022-11-27,7375.0,755.0
2022-11-28,8752.0,776.0
2022-11-29,8944.0,815.0
2022-11-30,8483.0,705.0
2022-12-01,9938.0,835.0
2022-12-02,11522.0,1069.0
2022-12-03,9772.0,824.0
2022-12-04,9367.0,949.0
2022-12-05,9117.0,839.0
2022-12-06,9124.0,842.0
2022-12-07,8458.0,703.0
2022-12-08,10261.0,887.0
2022-12-09,12498.0,1086.0
2022-12-10,12688.0,1155.0
2022-12-11,8611.0,923.0
2022-12-12,8992.0,802.0
2022-12-13,9198.0,808.0
2022-12-14,8960.0,784.0
2022-12-15,9477.0,790.0
2022-12-16,7758.0,645.0
2022-12-17,7436.0,687.0
2022-12-18,7441.0,749.0
2022-12-19,9170.0,847.0
2022-12-20,9379.0,890.0
2022-12-21,9472.0,899.0
2022-12-22,10125.0,852.0
2022-12-23,7431.0,655.0
2022-12-24,7047.0,732.0
2022-12-25,4628.0,436.0
2022-12-26,7786.0,830.0
2022-12-27,9351.0,867.0
2022-12-28,9951.0,945.0
2022-12-29,10854.0,1023.0
2022-12-30,11659.0,1136.0
2022-12-31,9830.0,963.0
2023-01-01,8223.0,923.0
2023-01-02,8175.0,905.0
2023-01-03,7738.0,673.0
2023-01-04,8205.0,692.0
2023-01-05,7883.0,744.0
2023-01-06,7542.0,596.0
2023-01-07,8336.0,842.0
2023-01-08,6530.0,745.0
2023-01-09,8123.0,752.0
2023-01-10,8305.0,759.0
2023-01-11,8308.0,760.0
2023-01-12,7987.0,899.0
2023-01-13,8679.0,779.0
2023-01-14,8234.0,762.0
2023-01-15,7389.0,814.0
2023-01-16,6069.0,568.0
2023-01-17,8363.0,745.0
2023-01-18,8486.0,785.0
2023-01-19,8700.0,788.0
2023-01-20,5602.0,497.0
2023-01-21,8439.0,815.0
2023-01-22,6160.0,672.0
2023-01-23,5424.0,463.0
2023-01-24,8788.0,753.0
2023-01-25,8090.0,686.0
2023-01-26,7797.0,680.0
2023-01-27,9575.0,860.0
2023-01-28,9411.0,926.0
2023-01-29,6900.0,760.0
2023-01-30,8204.0,701.0
2023-01-31,8241.0,739.0
2023-02-01,8370.0,718.0
2023-02-02,8555.0,721.0
2023-02-03,7814.0,658.0
2023-02-04,6330.0,586.0
2023-02-05,7341.0,798.0
2023-02-06,8064.0,740.0
2023-02-07,8344.0,808.0
2023-02-08,8802.0,787.0
2023-02-09,8610.0,752.0
2023-02-10,10411.0,973.0
2023-02-11,10251.0,1035.0
2023-02-12,7708.0,837.0
2023-02-13,8471.0,767.0
2023-02-14,9854.0,878.0
2023-02-15,8952.0,784.0
2023-02-16,9796.0,872.0
2023-02-17,9602.0,815.0
2023-02-18,10922.0,1051.0
2023-02-19,10106.0,1082.0
2023-02-20,9671.0,952.0
2023-02-21,8854.0,772.0
2023-02-22,9625.0,820.0
2023-02-23,4960.0,457.0
2023-02-24,9072.0,770.0
2023-02-25,8400.0,839.0
2023-02-26,6006.0,627.0
2023-02-27,8226.0,696.0
2023-02-28,4821.0,414.0
2023-03-01,8658.0,754.0
2023-03-02,8014.0,705.0
2023-03-03,10399.0,879.0
2023-03-04,3617.0,321.0
2023-03-05,7975.0,821.0
2023-03-06,8658.0,778.0
2023-03-07,8742.0,752.0
2023-03-08,8918.0,761.0
2023-03-09,9316.0,814.0
2023-03-10,10906.0,998.0
2023-03-11,9726.0,878.0
2023-03-12,8891.0,906.0
2023-03-13,8945.0,798.0
2023-03-14,4063.0,359.0
2023-03-15,8060.0,697.0
2023-03-16,9640.0,829.0
2023-03-17,10638.0,992.0
2023-03-18,11095.0,1127.0
2023-03-19,8329.0,848.0
2023-03-20,9281.0,827.0
2023-03-21,9846.0,863.0
2023-03-22,9908.0,831.0
2023-03-23,9508.0,787.0
2023-03-24,11326.0,974.0
2023-03-25,9784.0,924.0
2023-03-26,8898.0,936.0
2023-03-27,9630.0,859.0
2023-03-28,9214.0,792.0
2023-03-29,10013.0,940.0
2023-03-30,9973.0,808.0
2023-03-31,11233.0,964.0
2023-04-01,9772.0,871.0
2023-04-02,9661.0,976.0
2023-04-03,9876.0,849.0
2023-04-04,9816.0,819.0
2023-04-05,10118.0,824.0
2023-04-06,10672.0,895.0
2023-04-07,12919.0,1086.0
2023-04-08,12272.0,1087.0
2023-04-09,9789.0,951.0
2023-04-10,10682.0,1003.0
2023-04-11,11187.0,974.0
2023-04-12,11652.0,971.0
2023-04-13,13255.0,1115.0
2023-04-14,15467.0,1294.0
2023-04-15,14381.0,1282.0
2023-04-16,10973.0,1040.0
2023-04-17,10235.0,881.0
2023-04-18,11364.0,955.0
2023-04-19,11627.0,980.0
2023-04-20,13070.0,1075.0
2023-04-21,13794.0,1182.0
2023-04-22,13343.0,1145.0
2023-04-23,8966.0,940.0
2023-04-24,9914.0,835.0
2023-04-25,10407.0,875.0
2023-04-26,11262.0,957.0
2023-04-27,12341.0,1011.0
2023-04-28,14449.0,1225.0
2023-04-29,13165.0,1129.0
2023-04-30,9195.0,896.0
2023-05-01,11425.0,1012.0
2023-05-02,10742.0,913.0
2023-05-03,11445.0,966.0
2023-05-04,12315.0,1008.0
2023-05-05,15432.0,1301.0
2023-05-06,17416.0,1457.0
2023-05-07,15419.0,1448.0
2023-05-08,13397.0,1117.0
2023-05-09,12608.0,1035.0
2023-05-10,13588.0,1122.0
2023-05-11,15001.0,1245.0
2023-05-12,17032.0,1357.0
2023-05-13,17979.0,1414.0
2023-05-14,16014.0,1384.0
2023-05-15,13663.0,1182.0
2023-05-16,14056.0,1138.0
2023-05-17,14706.0,1196.0
2023-05-18,15667.0,1223.0
2023-05-19,18121.0,1418.0
2023-05-20,17658.0,1434.0
2023-05-21,17106.0,1431.0
2023-05-22,15220.0,1261.0
2023-05-23,14940.0,1219.0
2023-05-24,14901.0,1255.0
2023-05-25,16469.0,1279.0
2023-05-26,18284.0,1330.0
2023-05-27,19519.0,1467.0
2023-05-28,19853.0,1502.0
2023-05-29,15972.0,1332.0
2023-05-30,15136.0,1306.0
2023-05-31,14959.0,1166.0
2023-06-01,15955.0,1223.0
2023-06-02,16522.0,1209.0
2023-06-03,16463.0,1334.0
2023-06-04,13936.0,1284.0
2023-06-05,14051.0,1175.0
2023-06-06,14919.0,1269.0
2023-06-07,15376.0,1253.0
2023-06-08,16242.0,1299.0
2023-06-09,17936.0,1354.0
2023-06-10,18092.0,1399.0
2023-06-11,17346.0,1426.0
2023-06-12,16266.0,1288.0
2023-06-13,15394.0,1303.0
2023-06-14,16688.0,1356.0
2023-06-15,18130.0,1455.0
2023-06-16,18928.0,1387.0
2023-06-17,17505.0,1383.0
2023-06-18,17914.0,1429.0
2023-06-19,17577.0,1430.0
2023-06-20,17594.0,1378.0
2023-06-21,18135.0,1397.0
2023-06-22,19328.0,1434.0
2023-06-23,20124.0,1446.0
2023-06-24,18829.0,1412.0
2023-06-25,18533.0,1421.0
2023-06-26,16968.0,1367.0
2023-06-27,17439.0,1356.0
2023-06-28,17976.0,1393.0
2023-06-29,18798.0,1392.0
2023-06-30,19894.0,1445.0
2023-07-01,19880.0,1416.0
2023-07-02,18639.0,1420.0
2023-07-03,19702.0,1427.0
2023-07-04,18073.0,1372.0
2023-07-05,20403.0,1526.0
2023-07-06,20507.0,1477.0
2023-07-07,20570.0,1404.0
2023-07-08,19353.0,1449.0
2023-07-09,17390.0,1414.0
2023-07-10,16927.0,1352.0
2023-07-11,18055.0,1366.0
2023-07-12,19939.0,1412.0
2023-07-13,19044.0,1393.0
2023-07-14,19634.0,1454.0
2023-07-15,19743.0,1451.0
2023-07-16,17093.0,1359.0
2023-07-17,19184.0,1390.0
2023-07-18,19358.0,1427.0
2023-07-19,20356.0,1442.0
2023-07-20,20392.0,1484.0
2023-07-21,19596.0,1403.0
2023-07-22,20411.0,1450.0
2023-07-23,19942.0,1477.0
2023-07-24,20141.0,1452.0
2023-07-25,20078.0,1484.0
2023-07-26,20966.0,1534.0
2023-07-27,19823.0,1428.0
2023-07-28,20846.0,1452.0
2023-07-29,19558.0,1419.0
2023-07-30,19730.0,1393.0
2023-07-31,19483.0,1389.0
2023-08-01,19925.0,1435.0
2023-08-02,20186.0,1499.0
2023-08-03,20259.0,1488.0
2023-08-04,19268.0,1393.0
2023-08-05,20221.0,1435.0
2023-08-06,19882.0,1508.0
2023-08-07,18851.0,1385.0
2023-08-08,18306.0,1369.0
2023-08-09,20325.0,1498.0
2023-08-10,20372.0,1472.0
2023-08-11,20737.0,1474.0
2023-08-12,20333.0,1469.0
2023-08-13,18834.0,1462.0
2023-08-14,19722.0,1504.0
2023-08-15,18734.0,1409.0
2023-08-16,19099.0,1468.0
2023-08-17,19418.0,1450.0
2023-08-18,19019.0,1365.0
2023-08-19,19972.0,1448.0
2023-08-20,19375.0,1554.0
2023-08-21,18920.0,1394.0
2023-08-22,19156.0,1435.0
2023-08-23,19445.0,1455.0
2023-08-24,19054.0,1431.0
2023-08-25,17554.0,1360.0
2023-08-26,18348.0,1367.0
2023-08-27,16955.0,1309.0
2023-08-28,16846.0,1317.0
2023-08-29,16389.0,1281.0
2023-08-30,16140.0,1265.0
2023-08-31,17898.0,1340.0
2023-09-01,19201.0,1370.0
2023-09-02,20143.0,1490.0
2023-09-03,20192.0,1492.0
2023-09-04,17843.0,1392.0
2023-09-05,17361.0,1305.0
2023-09-06,17652.0,1388.0
2023-09-07,18096.0,1350.0
2023-09-08,18041.0,1374.0
2023-09-09,18773.0,1453.0
2023-09-10,14940.0,1315.0
2023-09-11,15239.0,1290.0
2023-09-12,15100.0,1266.0
2023-09-13,15639.0,1358.0
2023-09-14,16988.0,1331.0
2023-09-15,17382.0,1357.0
2023-09-16,14938.0,1307.0
2023-09-17,15981.0,1361.0
2023-09-18,13538.0,1143.0
2023-09-19,15862.0,1300.0
2023-09-20,16612.0,1369.0
2023-09-21,16910.0,1339.0
2023-09-22,17719.0,1388.0
2023-09-23,16958.0,1381.0
2023-09-24,14206.0,1318.0
2023-09-25,14383.0,1215.0
2023-09-26,14358.0,1204.0
2023-09-27,14515.0,1226.0
2023-09-28,15482.0,1303.0
2023-09-29,16114.0,1257.0
2023-09-30,16422.0,1371.0
2023-10-01,15606.0,1321.0
2023-10-02,14947.0,1328.0
2023-10-03,15691.0,1303.0
2023-10-04,15951.0,1321.0
2023-10-05,15646.0,1261.0
2023-10-06,16778.0,1294.0
2023-10-07,16773.0,1351.0
2023-10-08,17146.0,1423.0
2023-10-09,15592.0,1338.0
2023-10-10,14066.0,1232.0
2023-10-11,14638.0,1303.0
2023-10-12,15156.0,1288.0
2023-10-13,16201.0,1356.0
2023-10-14,16303.0,1377.0
2023-10-15,13846.0,1289.0
2023-10-16,12738.0,1100.0
2023-10-17,13206.0,1136.0
2023-10-18,13930.0,1176.0
2023-10-19,14958.0,1280.0
2023-10-20,14867.0,1272.0
2023-10-21,13647.0,1170.0
2023-10-22,12704.0,1194.0
2023-10-23,11770.0,1039.0
2023-10-24,12056.0,1066.0
2023-10-25,12892.0,1116.0
2023-10-26,12566.0,1110.0
2023-10-27,15058.0,1263.0
2023-10-28,15887.0,1350.0
2023-10-29,10733.0,1057.0
2023-10-30,9227.0,786.0
2023-10-31,10002.0,879.0
2023-11-01,10087.0,902.0
2023-11-02,10765.0,924.0
2023-11-03,11637.0,981.0
2023-11-04,11218.0,1018.0
2023-11-05,9144.0,900.0
2023-11-06,9283.0,813.0
2023-11-07,9656.0,861.0
2023-11-08,9695.0,817.0
2023-11-09,9024.0,804.0
2023-11-10,11697.0,1027.0
2023-11-11,11262.0,1040.0
2023-11-12,8739.0,895.0
2023-11-13,8895.0,803.0
2023-11-14,9040.0,787.0
2023-11-15,9356.0,813.0
2023-11-16,9758.0,896.0
2023-11-17,10724.0,903.0
2023-11-18,8858.0,769.0
2023-11-19,8217.0,813.0
2023-11-20,8936.0,769.0
2023-11-21,9356.0,819.0
2023-11-22,8489.0,736.0
2023-11-23,6033.0,615.0
2023-11-24,10160.0,997.0
2023-11-25,9911.0,950.0
2023-11-26,7524.0,790.0
2023-11-27,8548.0,743.0
2023-11-28,9054.0,843.0
2023-11-29,9039.0,798.0
2023-11-30,9826.0,851.0
2023-12-01,11237.0,1050.0
2023-12-02,10950.0,972.0
2023-12-03,7700.0,838.0
2023-12-04,8072.0,725.0
2023-12-05,8775.0,788.0
2023-12-06,9129.0,845.0
2023-12-07,9772.0,951.0
2023-12-08,12401.0,1162.0
2023-12-09,12412.0,1098.0
2023-12-10,8760.0,962.0
2023-12-11,8254.0,721.0
2023-12-12,9216.0,834.0
2023-12-13,9359.0,877.0
2023-12-14,9567.0,866.0
2023-12-15,10749.0,957.0
2023-12-16,9622.0,937.0
2023-12-17,7322.0,779.0
2023-12-18,7276.0,635.0
2023-12-19,9630.0,899.0
2023-12-20,9558.0,852.0
2023-12-21,9686.0,833.0
2023-12-22,10116.0,901.0
2023-12-23,8392.0,790.0
2023-12-24,6627.0,678.0
2023-12-25,4645.0,489.0
2023-12-26,8594.0,928.0
2023-12-27,9532.0,867.0
2023-12-28,8988.0,818.0
2023-12-29,10006.0,920.0
2023-12-30,9370.0,994.0
2023-12-31,9547.0,979.0
2024-01-01,7240.0,775.0
2024-01-02,8255.0,789.0
2024-01-03,8510.0,730.0
2024-01-04,8397.0,774.0
2024-01-05,9173.0,790.0
2024-01-06,7282.0,739.0
2024-01-07,2231.0,212.0
2024-01-08,7000.0,614.0
2024-01-09,7840.0,723.0
2024-01-10,7755.0,684.0
2024-01-11,8747.0,772.0
2024-01-12,10156.0,1000.0
2024-01-13,7270.0,745.0
2024-01-14,8805.0,1009.0
2024-01-15,8712.0,845.0
2024-01-16,5469.0,463.0
2024-01-17,8358.0,705.0
2024-01-18,8572.0,741.0
2024-01-19,8903.0,775.0
2024-01-20,7996.0,816.0
2024-01-21,6469.0,707.0
2024-01-22,7816.0,701.0
2024-01-23,8088.0,710.0
2024-01-24,6681.0,591.0
2024-01-25,8380.0,822.0
2024-01-26,7857.0,729.0
2024-01-27,8555.0,835.0
2024-01-28,5632.0,646.0
2024-01-29,6691.0,621.0
2024-01-30,8056.0,715.0
2024-01-31,8149.0,723.0
2024-02-01,8435.0,753.0
2024-02-02,9300.0,896.0
2024-02-03,9191.0,976.0
2024-02-04,7595.0,796.0
2024-02-05,7664.0,689.0
2024-02-06,8476.0,773.0
2024-02-07,8303.0,760.0
2024-02-08,8953.0,826.0
2024-02-09,9583.0,843.0
2024-02-10,11226.0,1154.0
2024-02-11,7541.0,835.0
2024-02-12,8205.0,750.0
2024-02-13,6642.0,582.0
2024-02-14,9303.0,784.0
2024-02-15,8896.0,762.0
2024-02-16,9280.0,796.0
2024-02-17,9590.0,912.0
2024-02-18,9036.0,933.0
2024-02-19,9135.0,876.0
2024-02-20,8712.0,772.0
2024-02-21,8955.0,782.0
2024-02-22,9449.0,878.0
2024-02-23,8928.0,762.0
2024-02-24,9650.0,1015.0
2024-02-25,7736.0,847.0
2024-02-26,8210.0,761.0
2024-02-27,8981.0,813.0
2024-02-28,8001.0,711.0
2024-02-29,8826.0,781.0
2024-03-01,10280.0,924.0
2024-03-02,8662.0,829.0
2024-03-03,8124.0,885.0
2024-03-04,8425.0,752.0
2024-03-05,8239.0,697.0
2024-03-06,8782.0,773.0
2024-03-07,8253.0,732.0
2024-03-08,10992.0,997.0
2024-03-09,9720.0,947.0
2024-03-10,7266.0,709.0
2024-03-11,8446.0,751.0
2024-03-12,9022.0,794.0
2024-03-13,9682.0,848.0
2024-03-14,10309.0,873.0
2024-03-15,9919.0,874.0
2024-03-16,10890.0,1083.0
2024-03-17,7782.0,732.0
2024-03-18,8867.0,795.0
2024-03-19,8796.0,787.0
2024-03-20,9269.0,806.0
2024-03-21,9362.0,801.0
2024-03-22,11157.0,1003.0
2024-03-23,5996.0,533.0
2024-03-24,8150.0,763.0
2024-03-25,8860.0,760.0
2024-03-26,8969.0,806.0
2024-03-27,9335.0,828.0
2024-03-28,8828.0,720.0
2024-03-29,10760.0,970.0
2024-03-30,11137.0,1059.0
2024-03-31,8975.0,922.0
2024-04-01,9702.0,809.0
2024-04-02,10056.0,861.0
2024-04-03,9016.0,757.0
2024-04-04,4746.0,452.0
2024-04-05,10900.0,876.0
2024-04-06,11832.0,973.0
2024-04-07,10054.0,924.0
2024-04-08,10494.0,846.0
2024-04-09,11265.0,937.0
2024-04-10,10338.0,869.0
2024-04-11,10332.0,875.0
2024-04-12,10718.0,917.0
2024-04-13,12896.0,1145.0
2024-04-14,11815.0,1127.0
2024-04-15,12281.0,1099.0
2024-04-16,12383.0,1104.0
2024-04-17,12220.0,1049.0
2024-04-18,12153.0,1051.0
2024-04-19,13833.0,1181.0
2024-04-20,12457.0,1084.0
2024-04-21,11702.0,1188.0
2024-04-22,11274.0,1003.0
2024-04-23,11352.0,963.0
2024-04-24,11161.0,908.0
2024-04-25,12687.0,1062.0
2024-04-26,14304.0,1202.0
2024-04-27,14448.0,1257.0
2024-04-28,11456.0,1111.0
2024-04-29,11678.0,980.0
2024-04-30,10591.0,868.0
2024-05-01,11682.0,983.0
2024-05-02,12345.0,1014.0
2024-05-03,15902.0,1290.0
2024-05-04,16587.0,1403.0
2024-05-05,12613.0,1190.0
2024-05-06,12454.0,1042.0
2024-05-07,13697.0,1202.0
2024-05-08,12027.0,933.0
2024-05-09,13496.0,1114.0
2024-05-10,15451.0,1261.0
2024-05-11,16978.0,1390.0
2024-05-12,14790.0,1440.0
2024-05-13,13048.0,1123.0
2024-05-14,13624.0,1122.0
2024-05-15,14099.0,1162.0
2024-05-16,14478.0,1167.0
2024-05-17,17522.0,1479.0
2024-05-18,17482.0,1394.0
2024-05-19,15319.0,1357.0
2024-05-20,14969.0,1193.0
2024-05-21,14937.0,1248.0
2024-05-22,16753.0,1334.0
2024-05-23,16644.0,1328.0
2024-05-24,18303.0,1299.0
2024-05-25,19301.0,1438.0
2024-05-26,18587.0,1408.0
2024-05-27,13878.0,1223.0
2024-05-28,14571.0,1169.0
2024-05-29,14873.0,1168.0
2024-05-30,14705.0,1193.0
2024-05-31,16956.0,1324.0
2024-06-01,17326.0,1370.0
2024-06-02,15978.0,1314.0
2024-06-03,15630.0,1285.0
2024-06-04,15299.0,1218.0
2024-06-05,15621.0,1224.0
2024-06-06,15179.0,1191.0
2024-06-07,17282.0,1370.0
2024-06-08,17835.0,1363.0
2024-06-09,15025.0,1290.0
2024-06-10,15431.0,1277.0
2024-06-11,15972.0,1329.0
2024-06-12,16362.0,1316.0
2024-06-13,17449.0,1369.0
2024-06-14,17950.0,1308.0
2024-06-15,18752.0,1393.0
2024-06-16,18396.0,1424.0
2024-06-17,17270.0,1341.0
2024-06-18,17968.0,1338.0
2024-06-19,19707.0,1449.0
2024-06-20,18642.0,1385.0
2024-06-21,19409.0,1389.0
2024-06-22,18386.0,1399.0
2024-06-23,16542.0,1398.0
2024-06-24,18038.0,1394.0
2024-06-25,18695.0,1412.0
2024-06-26,19228.0,1451.0
2024-06-27,18924.0,1431.0
2024-06-28,19934.0,1426.0
2024-06-29,18881.0,1414.0
2024-06-30,17680.0,1358.0
2024-07-01,18503.0,1361.0
2024-07-02,19538.0,1403.0
2024-07-03,20503.0,1413.0
2024-07-04,20227.0,1376.0
2024-07-05,20884.0,1462.0
2024-07-06,20310.0,1482.0
2024-07-07,19030.0,1432.0
2024-07-08,18612.0,1357.0
2024-07-09,18336.0,1416.0
2024-07-10,18535.0,1405.0
2024-07-11,18968.0,1394.0
2024-07-12,20202.0,1452.0
2024-07-13,19510.0,1474.0
2024-07-14,19183.0,1502.0
2024-07-15,19237.0,1445.0
2024-07-16,19291.0,1408.0
2024-07-17,19150.0,1418.0
2024-07-18,19721.0,1463.0
2024-07-19,20699.0,1438.0
2024-07-20,20464.0,1439.0
2024-07-21,19329.0,1479.0
2024-07-22,19636.0,1463.0
2024-07-23,18283.0,1368.0
2024-07-24,18813.0,1432.0
2024-07-25,19264.0,1421.0
2024-07-26,20163.0,1411.0
2024-07-27,20306.0,1501.0
2024-07-28,19195.0,1476.0
2024-07-29,18196.0,1377.0
2024-07-30,18428.0,1386.0
2024-07-31,18993.0,1440.0
2024-08-01,19693.0,1375.0
2024-08-02,20148.0,1426.0
2024-08-03,20564.0,1401.0
2024-08-04,18118.0,1389.0
2024-08-05,19031.0,1446.0
2024-08-06,18473.0,1387.0
2024-08-07,19484.0,1409.0
2024-08-08,19725.0,1485.0
2024-08-09,18986.0,1375.0
2024-08-10,19896.0,1433.0
2024-08-11,19456.0,1490.0
2024-08-12,19410.0,1435.0
2024-08-13,19558.0,1444.0
2024-08-14,19653.0,1441.0
2024-08-15,18821.0,1361.0
2024-08-16,19692.0,1435.0
2024-08-17,19246.0,1413.0
2024-08-18,17443.0,1386.0
2024-08-19,17437.0,1444.0
2024-08-20,17834.0,1386.0
2024-08-21,18052.0,1382.0
2024-08-22,19284.0,1402.0
2024-08-23,19826.0,1436.0
2024-08-24,19698.0,1463.0
2024-08-25,17378.0,1392.0
2024-08-26,16937.0,1331.0
2024-08-27,16750.0,1291.0
2024-08-28,17578.0,1313.0
2024-08-29,17505.0,1311.0
2024-08-30,18934.0,1385.0
2024-08-31,19346.0,1461.0
2024-09-01,19512.0,1466.0
2024-09-02,16712.0,1356.0
2024-09-03,16266.0,1290.0
2024-09-04,16598.0,1278.0
2024-09-05,17143.0,1395.0
2024-09-06,17795.0,1352.0
2024-09-07,18185.0,1412.0
2024-09-08,16230.0,1415.0
2024-09-09,16029.0,1291.0
2024-09-10,15852.0,1261.0
2024-09-11,16698.0,1344.0
2024-09-12,17216.0,1379.0
2024-09-13,18486.0,1399.0
2024-09-14,18506.0,1452.0
2024-09-15,16348.0,1373.0
2024-09-16,15708.0,1273.0
2024-09-17,16250.0,1325.0
2024-09-18,16540.0,1359.0
2024-09-19,16133.0,1296.0
2024-09-20,17187.0,1315.0
2024-09-21,17014.0,1384.0
2024-09-22,15216.0,1337.0
2024-09-23,14582.0,1283.0
2024-09-24,14388.0,1260.0
2024-09-25,14149.0,1167.0
2024-09-26,13737.0,1177.0
2024-09-27,17098.0,1311.0
2024-09-28,17146.0,1360.0
2024-09-29,15038.0,1307.0
2024-09-30,13961.0,1215.0
2024-10-01,13804.0,1163.0
2024-10-02,13992.0,1145.0
2024-10-03,14879.0,1224.0
2024-10-04,16964.0,1339.0
2024-10-05,16761.0,1356.0
2024-10-06,14887.0,1288.0
2024-10-07,12405.0,1059.0
2024-10-08,13913.0,1261.0
2024-10-09,14712.0,1233.0
2024-10-10,15404.0,1299.0
2024-10-11,17162.0,1355.0
2024-10-12,17926.0,1399.0
2024-10-13,15982.0,1418.0
2024-10-14,13925.0,1258.0
2024-10-15,13633.0,1238.0
2024-10-16,14180.0,1222.0
2024-10-17,14573.0,1243.0
2024-10-18,16306.0,1300.0
2024-10-19,16311.0,1376.0
2024-10-20,14213.0,1276.0
2024-10-21,13701.0,1256.0
2024-10-22,13346.0,1165.0
2024-10-23,13291.0,1141.0
2024-10-24,13241.0,1137.0
2024-10-25,15308.0,1266.0
2024-10-26,15232.0,1245.0
2024-10-27,12084.0,1114.0
2024-10-28,11072.0,940.0
2024-10-29,10786.0,925.0
2024-10-30,10423.0,905.0
2024-10-31,11153.0,1000.0
2024-11-01,11481.0,975.0
2024-11-02,11114.0,992.0
2024-11-03,9090.0,853.0
2024-11-04,8828.0,736.0
2024-11-05,9038.0,804.0
2024-11-06,9987.0,885.0
2024-11-07,10075.0,845.0
2024-11-08,11261.0,970.0
2024-11-09,11389.0,1058.0
2024-11-10,9593.0,967.0
2024-11-11,9320.0,881.0
2024-11-12,8971.0,767.0
2024-11-13,9252.0,824.0
2024-11-14,9331.0,786.0
2024-11-15,10265.0,884.0
2024-11-16,10053.0,924.0
2024-11-17,8189.0,888.0
2024-11-18,8571.0,761.0
2024-11-19,8784.0,800.0
2024-11-20,9112.0,779.0
2024-11-21,8567.0,701.0
2024-11-22,9769.0,843.0
2024-11-23,8322.0,768.0
2024-11-24,7264.0,741.0
2024-11-25,8576.0,752.0
2024-11-26,8519.0,688.0
2024-11-27,9373.0,818.0
2024-11-28,5251.0,513.0
2024-11-29,9596.0,896.0
2024-11-30,9612.0,921.0
2024-12-01,7386.0,741.0
2024-12-02,8069.0,714.0
2024-12-03,8340.0,738.0
2024-12-04,8638.0,733.0
2024-12-05,8096.0,719.0
2024-12-06,10481.0,902.0
2024-12-07,10284.0,889.0
2024-12-08,7539.0,799.0
2024-12-09,8130.0,739.0
2024-12-10,7599.0,670.0
2024-12-11,7762.0,745.0
2024-12-12,9694.0,836.0
2024-12-13,11814.0,1068.0
2024-12-14,11667.0,1042.0
2024-12-15,8702.0,914.0
2024-12-16,8654.0,753.0
2024-12-17,8948.0,769.0
2024-12-18,9066.0,780.0
2024-12-19,8934.0,794.0
2024-12-20,9356.0,858.0
2024-12-21,8212.0,811.0
2024-12-22,7503.0,764.0
2024-12-23,9034.0,826.0
2024-12-24,6767.0,635.0
2024-12-25,4361.0,426.0
2024-12-26,8291.0,817.0
2024-12-27,9776.0,1005.0
2024-12-28,8815.0,848.0
2024-12-29,7240.0,813.0
2024-12-30,8553.0,785.0
2024-12-31,10197.0,957.0
2025-01-01,6009.0,625.0
2025-01-02,8486.0,769.0
2025-01-03,8862.0,821.0
2025-01-04,7855.0,838.0
