date,total_count,peak_count
2020-06-02,5413.0,531.0
2020-06-03,5296.0,524.0
2020-06-04,6380.0,575.0
2020-06-05,7002.0,625.0
2020-06-06,6594.0,592.0
2020-06-07,5334.0,658.0
2020-06-08,5818.0,559.0
2020-06-09,5698.0,591.0
2020-06-10,5840.0,575.0
2020-06-11,5941.0,526.0
2020-06-12,7963.0,725.0
2020-06-13,7468.0,675.0
2020-06-14,6039.0,602.0
2020-06-15,5908.0,558.0
2020-06-16,6223.0,613.0
2020-06-17,6736.0,614.0
2020-06-18,7531.0,653.0
2020-06-19,8839.0,738.0
2020-06-20,8857.0,753.0
2020-06-21,7200.0,666.0
2020-06-22,6693.0,642.0
2020-06-23,6887.0,608.0
2020-06-24,6686.0,599.0
2020-06-25,7760.0,713.0
2020-06-26,8934.0,714.0
2020-06-27,8399.0,721.0
2020-06-28,6814.0,609.0
2020-06-29,6544.0,642.0
2020-06-30,6793.0,687.0
2020-07-01,7945.0,718.0
2020-07-02,9654.0,791.0
2020-07-03,9307.0,722.0
2020-07-04,9141.0,698.0
2020-07-05,7975.0,685.0
2020-07-06,8024.0,685.0
2020-07-07,8305.0,741.0
2020-07-08,7683.0,716.0
2020-07-09,8854.0,736.0
2020-07-10,8703.0,721.0
2020-07-11,8608.0,707.0
2020-07-12,8233.0,725.0
2020-07-13,7460.0,750.0
2020-07-14,7640.0,687.0
2020-07-15,8532.0,754.0
2020-07-16,8936.0,749.0
2020-07-17,9371.0,741.0
2020-07-18,9712.0,743.0
2020-07-19,9066.0,805.0
2020-07-20,8432.0,695.0
2020-07-21,8570.0,742.0
2020-07-22,8333.0,737.0
2020-07-23,8218.0,721.0
2020-07-24,9953.0,755.0
2020-07-25,10241.0,755.0
2020-07-26,8943.0,706.0
2020-07-27,8682.0,732.0
2020-07-28,8690.0,747.0
2020-07-29,9055.0,729.0
2020-07-30,9317.0,760.0
2020-07-31,10017.0,752.0
2020-08-01,9970.0,783.0
